"Subject","Activity","tBodyGyroMag.mean..","tBodyGyroMag.std..","tBodyGyroMag.mad..","fBodyGyro.meanFreq...X","fBodyGyro.meanFreq...Y","fBodyGyro.meanFreq...Z","fBodyAcc.min...Z","fBodyAcc.sma..","fBodyAcc.energy...X","fBodyAccJerk.mean...Y","fBodyAccJerk.mean...Z","fBodyAccJerk.std...X","fBodyAccJerk.bandsEnergy...33.40","fBodyAccJerk.bandsEnergy...41.48","fBodyAccJerk.bandsEnergy...49.56","fBodyAcc.bandsEnergy...17.32","fBodyGyro.bandsEnergy...33.48","fBodyAcc.skewness...Y","fBodyAccJerk.bandsEnergy...1.16.2","fBodyAccJerk.bandsEnergy...17.32.1","tBodyAcc.correlation...Y.Z","tGravityAcc.mean...X","tGravityAcc.mean...Y","tBodyAccJerk.max...Y","tBodyAccJerk.max...Z","tBodyAccJerk.min...X","tBodyGyroJerk.arCoeff...Z.1","tBodyGyroJerk.arCoeff...Z.2","tBodyGyroJerk.arCoeff...Z.3","tBodyAccJerk.arCoeff...Z.1","tBodyGyro.mad...X","tBodyGyro.arCoeff...Y.4","tBodyGyro.iqr...X","tBodyGyroMag.iqr..","tBodyGyroMag.entropy..","tBodyGyroMag.arCoeff..1","fBodyGyro.skewness...Z","fBodyGyro.kurtosis...Z","fBodyGyro.bandsEnergy...1.8","fBodyAcc.iqr...Z","fBodyAcc.entropy...X","fBodyAcc.entropy...Y","fBodyAccJerk.mad...Z","fBodyAccJerk.max...X","fBodyAccJerk.max...Y","fBodyAccJerk.bandsEnergy...49.64","fBodyAccJerk.bandsEnergy...1.24","fBodyAccJerk.bandsEnergy...25.48","fBodyAcc.bandsEnergy...1.24","fBodyGyro.bandsEnergy...25.48","fBodyAcc.kurtosis...Z","fBodyAccJerk.bandsEnergy...49.64.2","fBodyAccJerk.bandsEnergy...1.24.1","tGravityAcc.min...X","tGravityAcc.min...Y","tGravityAcc.min...Z","tBodyAccJerk.entropy...Y","tBodyAccJerk.entropy...Z","tBodyAccJerk.arCoeff...X.1","tBodyAccMag.energy..","tBodyAccMag.iqr..","tBodyAccMag.entropy..","tBodyAccJerk.correlation...X.Z","tBodyGyro.max...Z","tBodyGyro.correlation...X.Y","tBodyGyro.entropy...Z"
16,"WALKING_DOWNSTAIRS",-0.309820427234043,-0.422315316808511,-0.37004824387234,-0.282624940382979,0.0791059230361702,-0.121321578170213,-0.741729156514894,0.114331606595745,-0.258538669408511,-0.289957855489362,-0.241974080021277,-0.125682818093191,-0.768520455957447,-0.70771414106383,-0.865485773191489,-0.750116146808511,-0.930623677234043,-0.503948336595745,-0.490424861489362,-0.722407967021277,0.0854078208085106,0.917818427021277,-0.0584832676382979,-0.496797578723404,-0.399010397829787,0.179427585378723,-0.329362745361702,0.214581767255319,0.0720474166382979,-0.359908590112766,-0.464311551702128,0.192455111531915,-0.475355769148936,-0.417498526187234,0.749222821489362,0.216895589091489,-0.47807854,-0.799495182553192,-0.843306103829787,-0.200268772914894,0.635604813404255,0.497367552553191,-0.294801892297872,-0.1270458985,-0.420166640255319,-0.859984234468085,-0.568893460425532,-0.635505813617021,-0.245044147593617,-0.957436890212766,-0.651636550425532,-0.793805812340426,-0.696355297446808,0.923273154042553,-0.0446050604893617,-0.247020955531915,0.543349220638298,0.640758347234043,-0.401519627957447,-0.240525374468085,-0.198226740661702,0.880095206595745,-0.345637346595745,-0.259468964625532,-0.0654864487340426,0.194562289297872
17,"WALKING_DOWNSTAIRS",-0.232641763307609,-0.352687281086957,-0.274790012826087,-0.279498021580435,-0.0744451681576087,-0.154726798605435,-0.845125589565217,-0.00625386585869565,-0.286684874130435,-0.351268404347826,-0.498668458043478,-0.0718767032673913,-0.864124209782609,-0.797283824565217,-0.874480716956522,-0.765923681086957,-0.924154358478261,-0.348985292434783,-0.719674941086957,-0.798527781521739,0.165039584617391,0.928817578043478,-0.151077057652174,-0.594271353913043,-0.675648618478261,0.258244477521739,-0.427907759347826,0.309239333984783,0.0464182321521739,-0.344945902454348,-0.360865227134783,0.158263570647826,-0.305205142491304,-0.282033026391304,0.603765524130435,-0.0584274888043478,-0.483976720434783,-0.800162703695652,-0.795312158043478,-0.445544937391304,0.564717739130435,0.459504397826087,-0.536816880434783,-0.10053997266087,-0.426786825021739,-0.871109482608696,-0.526812106086956,-0.781258327173913,-0.26951579023913,-0.945812495,-0.623030696913043,-0.910482177173913,-0.702415578043478,0.93220927673913,-0.138569848652174,-0.183426365130435,0.53840900326087,0.54356155,-0.484195471195652,-0.290528466108696,-0.167147655752174,0.891153145,-0.252615494369565,-0.35657676173913,-0.306592797357174,0.12845599726087
18,"WALKING_DOWNSTAIRS",-0.381022814727273,-0.507995478327273,-0.4694352728,-0.300670600338182,-0.235263359818182,-0.211649515774545,-0.896194943272727,-0.291960236181818,-0.752044049454546,-0.465982666363636,-0.622135895090909,-0.416050500909091,-0.907357579454545,-0.878071745090909,-0.935604178909091,-0.833611317454545,-0.95626103,-0.296994203145455,-0.886044766727273,-0.854213340363636,0.243939885354,0.932277478363636,-0.225809125454545,-0.642933339636364,-0.721391166909091,0.347673398436364,-0.398616516072727,0.262208105872727,-0.00306021941272727,-0.225825780709091,-0.509426911818182,0.131583905001818,-0.509131280624618,-0.525639036494545,0.802184769272727,-0.112657671314545,-0.399347960563636,-0.747068215272727,-0.857331597272727,-0.592486963454545,0.500129121272727,0.387386812363636,-0.647757021454546,-0.554325177272727,-0.599488493636364,-0.932077060363636,-0.795503033272727,-0.838258351818182,-0.748231338727273,-0.968461685636364,-0.316966381545455,-0.946120269818182,-0.826051895272727,0.938095390909091,-0.216870759272727,-0.0663291478181818,0.478020260363636,0.381676729090909,-0.409668362072727,-0.710994784,-0.521695801090909,0.768781142181818,-0.188698232305455,-0.348715855672727,0.00714368174545455,0.282715490981818
19,"WALKING_DOWNSTAIRS",0.418004608615385,0.237821231894872,0.377963725384615,-0.147027421297436,0.101341293433333,0.195664853055641,-0.747535396128205,0.616372818461538,0.340137171102564,0.276716853307692,0.0595905768717949,0.476803887476923,-0.401875528564103,-0.076417993274359,-0.442388014794872,-0.0205473798974359,-0.444800417358974,-0.428459716897436,-0.368470553589744,-0.257323458,0.264005805948718,0.881940855128205,-0.215018042307692,-0.113129071282051,-0.210251741102564,-0.421842632076923,-0.097580651374359,0.213944589784615,0.0612718948538462,-0.0319953214246154,0.261197020128205,0.213076589058974,0.269221496794872,0.354020202730769,-0.363227260435897,0.264840435920769,-0.522139871538462,-0.805265037435897,-0.255634118279487,0.00992325205128205,0.846247700769231,0.734886193846154,-0.0236933673846154,0.30484069278718,0.125824086302564,-0.427811326358974,0.238526646774359,0.131904451128205,0.353345998102564,-0.569673677435897,-0.868887786410256,-0.444935214487179,0.0477637763076923,0.870445025897436,-0.209476886923077,-0.148287393292308,0.650779595384615,0.638421526923077,-0.323052502897436,0.396707311128205,0.12357166855641,0.85310653948718,-0.17550895974359,0.106076242625641,-0.275242808769231,0.32593358974359
20,"WALKING_DOWNSTAIRS",0.0938419436933333,-0.0305762438706667,0.0591604344044444,-0.221550022017778,-0.0945291604666667,-0.101961723088889,-0.792128309777778,0.232350059577778,-0.413711756444444,0.20582901724,-0.356220245355556,-0.147278592755556,-0.851379327777778,-0.797249250666667,-0.864983729111111,-0.620300892444444,-0.867591666666667,-0.359766524355556,-0.490778748133333,-0.399351385577778,0.0424459191111111,0.91972663,-0.277419718666667,0.0119909120444444,-0.482894010533333,0.310352003422222,-0.353054345522222,0.0960621514284444,0.2927626794,-0.312765892444444,-0.225389672166667,0.103245704124444,-0.240952841711111,-0.0262771075111111,0.0753382211022222,-0.108029493031111,-0.356925342,-0.689447016666667,-0.706435633111111,-0.303722736222222,0.601787967333333,0.685424973111111,-0.374693004822222,-0.26257476258,-0.00572928663333334,-0.858837942888889,-0.566997488666667,-0.765157632444444,-0.400911051555556,-0.888119252,-0.814005708666667,-0.851206062888889,-0.00732491303111111,0.919374877555556,-0.278411838222222,-0.0441823346888889,0.559347931555556,0.512766423555556,-0.444996918222222,-0.194779628511111,-0.137513676597778,0.887408213555556,-0.157373437597778,-0.00767509854888889,-0.353295810164444,0.454615805777778
21,"WALKING_DOWNSTAIRS",-0.184850019535556,-0.388420328666667,-0.328376241688889,-0.221663381608889,0.0476218594644444,-0.0827761198333333,-0.785729079555556,0.235688892855556,-0.2434191976,-0.107306347733333,-0.196838264546667,-0.0463867896444444,-0.642837214666667,-0.600570274685111,-0.791259714888889,-0.591262487111111,-0.907483235777778,-0.248429915173333,-0.407284976466667,-0.676321100888889,0.475656101333333,0.872683205555556,-0.356673289555556,-0.406444649333333,-0.291130172622222,0.115117628711111,-0.244938310733333,0.244564182604444,-0.113072062088889,-0.233411569733333,-0.450508860244444,0.0237793363371111,-0.445011268888889,-0.360863488244444,0.571925191266667,0.244442011288889,-0.531053656888889,-0.843077582888889,-0.84289635,-0.231713870488889,0.707791274666667,0.589869747111111,-0.237935114133333,-0.168677481915556,-0.299735373528889,-0.785974463111111,-0.477098696,-0.526850893333333,-0.231192503288889,-0.938785516666667,-0.845244371777778,-0.721310058222222,-0.522441589111111,0.872300491555556,-0.3445477,-0.207435739555556,0.638101630888889,0.607017431777778,-0.342637989888889,-0.145819321242222,-0.285596689488889,0.846631168666667,-0.413917935777778,-0.212603943111111,-0.100341015533333,0.3612051762
22,"WALKING_DOWNSTAIRS",-0.161333309783333,-0.263921983758333,-0.180393010713889,-0.191963043893889,-0.0324962109133333,0.01292707115,-0.827022553055556,0.212676029388889,-0.0854022615555556,-0.00309155313333333,-0.419534253611111,0.0404618458027778,-0.576901603888889,-0.548531988333333,-0.777014576944444,-0.580357145555556,-0.824110435555556,-0.391047745555556,-0.701404159722222,-0.528299230277778,0.257343430027778,0.921820641944444,-0.222215179444444,-0.411278012083333,-0.620496476666667,-0.0257774783333333,-0.136668687280556,0.0937085065305556,-0.100795271527778,-0.134862191472222,-0.2581590455,0.116288908861111,-0.269316963916667,-0.215972502219444,0.512243246666667,-0.0164710942138889,-0.326887712222222,-0.674696744694444,-0.735853977777778,-0.447175348611111,0.721359203888889,0.633947870277778,-0.488566575,0.0832291400416667,-0.259994991055556,-0.768218472222222,-0.438698080277778,-0.279351796361111,-0.0773967348361111,-0.830851413333333,-0.811529028333333,-0.804321696388889,-0.4590724275,0.922573276111111,-0.210827061666667,0.0192279062777778,0.670710896388889,0.505057012777778,-0.346479274444444,-0.0936841033777778,-0.137018996666667,0.909943133055556,0.306679789294444,-0.219013300722222,-0.217484284688889,0.214419324527778
23,"WALKING_DOWNSTAIRS",0.0390915481555556,0.0539972903222222,0.0605146209722222,0.0216333667314815,0.0881284260055556,-0.060331719512963,-0.714020555948148,0.382262065166667,-0.443110093333333,-0.0724504562777778,0.157775692377778,0.0819587190574074,-0.572541273518518,-0.487772022905556,-0.672951498333333,-0.137503333037037,-0.728826898146296,-0.290732774553704,-0.0841721559092593,-0.499022034148148,0.238017138724074,0.923711401296296,-0.110028841648148,-0.393049188725926,-0.0850913976296296,-0.0915482013018519,-0.0188772763283333,0.106614808494815,0.0596853509055556,-0.154845966148148,-0.442475419455556,0.117391027525926,-0.472693504814815,-0.112452244118519,0.225088835098148,0.443199933518518,-0.191548107590556,-0.517639945092593,-0.853156512037037,0.140332246401852,0.785364643148148,0.627281263703704,0.00996146634296296,-0.190012342775926,-0.371083975333333,-0.640436570462963,-0.24887056942963,-0.325645969018518,-0.44448486537037,-0.77288759,-0.867779391851852,-0.434689423666667,-0.626597338888889,0.927412925555556,-0.100637004148148,-0.176472021240741,0.586531927962963,0.586751090185185,-0.267292460222222,-0.268918111592593,-0.0774200443518518,0.864829402407407,-0.338200886351852,-0.188197943507407,-0.0358953484481482,0.321479259981481
24,"WALKING_DOWNSTAIRS",-0.304965806363636,-0.3636948774,-0.295627180072727,-0.0545287366636364,0.0935884644618182,0.0208409579327273,-0.826709666,-0.0459728172672727,-0.574668961636364,-0.2258243574,-0.250000183381818,-0.355930598,-0.868727738181818,-0.85260969,-0.932741729818182,-0.859500797818182,-0.86581994,-0.561346395090909,-0.519739142205455,-0.671656802,0.0565503588109091,0.950883416727273,-0.128326710927273,-0.365363304254545,-0.359901747272727,0.370707862436364,-0.255784701236364,0.235208580109091,-0.0208504605381818,-0.272286748781818,-0.447554329436364,0.311617212649091,-0.452017229309091,-0.319871834054545,0.707598538545455,0.222331711036364,-0.546559912909091,-0.845216796,-0.862495613818182,-0.202282535763636,0.511775861818182,0.538336465090909,-0.268025007181818,-0.427973993472727,-0.322859421545455,-0.930854040181818,-0.761349671090909,-0.818320276909091,-0.565507703272727,-0.881299379454546,-0.907419467818182,-0.806082978727273,-0.591406915272727,0.957454230181818,-0.115686297163636,-0.153381640363636,0.499767752909091,0.561037550727273,-0.413632015454545,-0.516175229818182,-0.466423896909091,0.809888500909091,0.000169619639745452,-0.304788510363636,-0.192110689118182,0.302836493865455
25,"WALKING_DOWNSTAIRS",-0.216082565601724,-0.38216092137931,-0.308032163978709,-0.269850388246552,-0.474769376551724,-0.191973774948276,-0.891374955517241,-0.285770423275862,-0.715095836034483,-0.415699643793103,-0.686843959310345,-0.522153341034483,-0.934681806896552,-0.918239068275862,-0.955015077068965,-0.896787406206897,-0.910092413965517,-0.457207147586207,-0.889465635689655,-0.879168727241379,-0.343859116465517,0.929627532241379,-0.0724270175862069,-0.542146367586207,-0.725266421724138,0.545475254482759,-0.409462006206897,0.158993029258621,0.146044963913793,-0.321295703034483,-0.287585840017241,0.234627631137931,-0.258975375706897,-0.327339216452586,0.592096996206897,-0.199707143982759,-0.355839867241379,-0.701555276034483,-0.770344689827586,-0.681872691034483,0.397630946206897,0.413097748103448,-0.71066642137931,-0.551120370689655,-0.469107376206897,-0.952768312241379,-0.862086027931035,-0.890981974137931,-0.708946654482759,-0.941680295689655,-0.366994214494655,-0.956504648448276,-0.758638156034483,0.937530761206897,-0.0658464188103448,0.200661412982759,0.431798328448276,0.286912038362069,-0.42623468437931,-0.668627815,-0.464477991206897,0.800771042931035,0.339820810362069,-0.313130434137931,-0.384510673155172,0.2865545408
26,"WALKING_DOWNSTAIRS",-0.23531462282,-0.296158291686,-0.228002005332,-0.10932502666,0.042572962348,-0.01372893002,-0.8461091608,0.067990312862,-0.30267881994,-0.165552378156,-0.3601146078,-0.130825898392,-0.8517292306,-0.7843897314,-0.8754556462,-0.7734806986,-0.8579785408,-0.5555930312,-0.619487583,-0.6986860256,0.07170193078,0.9467972718,-0.0799003729,-0.29261427752,-0.503115679,0.25320526016,-0.24790474066,0.122230113296,0.0919098223748,-0.25824157509,-0.347350329684,0.214152291166,-0.36472735822,-0.28216331972,0.610994539,-0.0661762284656,-0.5506988554,-0.8588557768,-0.8318939976,-0.31903166278,0.6139713056,0.5462457048,-0.3638981342,-0.23149179672,-0.21784139472,-0.8722171514,-0.559723291,-0.7860880332,-0.28608058074,-0.8781303644,-0.8860872172,-0.8383370926,-0.49509950517,0.953572592,-0.07233601642,0.13640610734,0.4582020768,0.522578854,-0.428394706,-0.30815304874,-0.30741352886,0.8428340978,0.25491761278,-0.2215136600712,-0.132873049466,0.24795373375
27,"WALKING_DOWNSTAIRS",-0.164783206536364,-0.307952089840909,-0.246019741104545,-0.181812746586364,0.2321868966475,0.0367238492251136,-0.835189260909091,0.0943282422840909,-0.309209305113636,-0.170975270611364,-0.343626396295455,-0.0522811342045455,-0.741934263181818,-0.665641405,-0.825245508409091,-0.534474485772727,-0.888972347272727,-0.4904329365,-0.679397761136364,-0.53250754,0.461153452977273,0.931380178636364,-0.166938774772727,-0.368893303145455,-0.538413785,0.0712065248327273,-0.221734518072727,0.260114641175,-0.179844058954545,-0.183074904822727,-0.370747462356818,0.166865513181818,-0.392158379931818,-0.311306758295455,0.547756290909091,0.237363297888636,-0.336512097781818,-0.650706947045455,-0.788030654545455,-0.356613443272727,0.7089953125,0.563993725,-0.408871971136364,-0.181070260386364,-0.336768530568182,-0.820035727272727,-0.488100726136364,-0.505666598704545,-0.300931317727273,-0.908649762272727,-0.757064318636364,-0.804312316363636,-0.601376029772727,0.933635500227273,-0.1582456925,-0.158546529177273,0.591914089318182,0.560798228636364,-0.405067154772727,-0.321276986068182,-0.208033189077273,0.887630360681818,-0.129267358386364,-0.0789855525454545,-0.172430276431818,0.320123889363636
28,"WALKING_DOWNSTAIRS",-0.068246324026087,-0.22448414468913,-0.158015229352174,-0.0923021807173913,-0.0645307165065217,-0.012251230826087,-0.852627304347826,0.1512608915,-0.3557829245,-0.0127039720456522,-0.365287434717391,-0.0980112293695652,-0.717396241956522,-0.638030426956522,-0.79900783173913,-0.543809418043478,-0.765119256086957,-0.541634445217391,-0.775867315217391,-0.505196526652174,0.205794752782609,0.929291680434783,-0.235897105217391,-0.271981743306304,-0.501932665586956,0.0731181728695652,-0.271636098086957,0.278206221855,0.0644863746217391,-0.00588435851086956,-0.290951527065217,0.17843611348913,-0.313779384891304,-0.211896781256522,0.331088145826087,0.0557222714869565,-0.473772282173913,-0.778986605434783,-0.789377262173913,-0.367031094769565,0.697812983695652,0.630657771304348,-0.429350887608696,-0.256096914478261,-0.204144312630435,-0.791448511086957,-0.50748973326087,-0.492859623043478,-0.35005663946087,-0.812031087391304,-0.869486173695652,-0.775937844130435,-0.388058423086957,0.934437504782609,-0.222805772608696,-0.139748824456522,0.572481315217391,0.52879916173913,-0.338934909513044,-0.31685984023913,-0.222347922578261,0.870849112608696,0.049769325143913,-0.166412952313043,0.266515202467391,0.324533169586957
29,"WALKING_DOWNSTAIRS",-0.122968108816667,-0.26740979843125,-0.2214187978125,-0.172300403285625,-0.376915788125,-0.0201656502508333,-0.810399372291667,0.112683556375,-0.313003382770833,-0.0977850659541667,-0.411173451875,-0.0986379156229167,-0.689952683333333,-0.635291005625,-0.778609405625,-0.540240768608333,-0.879362847916667,-0.64969159,-0.741907532083333,-0.458336357416667,-0.0435112729083333,0.948486215,-0.0760962952291667,-0.308984724879167,-0.560489557708333,0.173639520020833,-0.1547842306875,0.223484855458333,-0.04132973677125,-0.05461193910625,-0.30513151905,0.300469576458333,-0.365409483204167,-0.345728008895833,0.523717687354167,-0.0820805147083333,-0.4142868516875,-0.73897507375,-0.726857721666667,-0.418938668666667,0.7168935675,0.58668454875,-0.49236485125,-0.259933676229167,-0.312900012145833,-0.774579460625,-0.518545609791667,-0.515528188541667,-0.304794450547708,-0.887940316875,-0.587490949666667,-0.80907388375,-0.57292362375,0.949448884166667,-0.0756975349375,0.0588265621252083,0.565222861458333,0.450546376875,-0.299047229458333,-0.323905290833333,-0.21985023271875,0.86543063375,0.182556635833333,-0.300406992916667,-0.0329668703541667,0.338344062041667
30,"WALKING_DOWNSTAIRS",-0.095537320533871,-0.208267542032258,-0.132313951019355,-0.395770150677419,-0.286467078274194,-0.252762856822581,-0.821280876129032,0.00424277439193549,-0.5414880645,-0.224992780432258,-0.399688694032258,-0.289802729403226,-0.797671959032258,-0.750456525,-0.868676489354839,-0.744094907903226,-0.916986062096774,-0.518456325967742,-0.73657075983871,-0.716545834870968,-0.04498413565,0.958000491451613,-0.126710371903226,-0.328562089048387,-0.537122547580645,0.27333520683871,-0.402441908332258,0.181538872377419,-0.115300285820968,-0.129504579808065,-0.278953982420968,0.286661584290323,-0.288713376993548,-0.192966305619355,0.424478718112903,-0.0972933533112903,-0.396018466387097,-0.754216763225806,-0.709513648548387,-0.412199766935484,0.605981368225806,0.542458537903226,-0.475005665322581,-0.432858810806452,-0.394543183218226,-0.864847383548387,-0.688069084516129,-0.679408224354839,-0.534883635612903,-0.946358695483871,-0.611710829483871,-0.823476672258065,-0.629267283064516,0.962711611612903,-0.123101376322581,0.000837536116129032,0.537002452741935,0.460349166935484,-0.348326841385484,-0.476455197629032,-0.446481266129032,0.794927123387097,-0.142484591519194,-0.273682206096774,-0.484802874032258,0.327246949193548
1,"WALKING_UPSTAIRS",-0.126735589969811,-0.14861931805283,-0.0405582347754717,-0.187450247737736,-0.473574786603774,-0.133373904258491,-0.897686123396226,-0.258957378867925,-0.788519948301887,-0.41344458754717,-0.685474353962264,-0.461907025849057,-0.943227685660377,-0.921466603962264,-0.953693061698113,-0.789894094528302,-0.957930949245283,0.156864188096226,-0.891068703207547,-0.85630577245283,0.161628109571698,0.89335109754717,-0.362153364339623,-0.64001166754717,-0.807230058490566,0.31241886509434,-0.262404438358491,0.208551245907547,-0.0121287429396226,-0.407984560188679,-0.550783629245283,0.0408748588377359,-0.56191293490566,-0.0591004603490566,0.38794284345283,-0.365025875130189,-0.441956560339623,-0.780147550754717,-0.894028115283019,-0.683705189433962,0.442047209056604,0.417760607358491,-0.701805293396226,-0.583564006037736,-0.488773794150943,-0.952473396037736,-0.828920653962264,-0.884895648301887,-0.785268259433962,-0.969104824716981,0.282041225383019,-0.963511713018868,-0.774621821509434,0.89811253754717,-0.343993198679245,-0.0944078061132076,0.553275942830189,0.384077484716981,-0.459830583622642,-0.620095566226415,-0.452396604339623,0.803649543207547,-0.169377561701887,-0.323302451132075,-0.169734054533962,0.21729426894717
2,"WALKING_UPSTAIRS",-0.219713472958333,-0.377532167604167,-0.3131551213125,-0.115324433733333,-0.130357850675,-0.0773418117291667,-0.838663185208333,-0.07548675531875,-0.752867485416667,-0.1878421317125,-0.522728063333333,-0.365415441458333,-0.730293022291667,-0.756090170208333,-0.881198474375,-0.667396691041667,-0.856117641458333,-0.121924141809375,-0.768587492291667,-0.63429230375,0.18153981034375,0.790717418541667,-0.416214890416667,-0.402225158458333,-0.679548101875,-0.0631217678125,0.04664700324375,0.190164064150833,0.0194402534270833,-0.242407822666667,-0.468730469375,0.1508912085,-0.504139150833333,-0.346267098608333,0.613757314166667,0.0960547275814583,0.35084663685625,0.131621245729167,-0.853185719583333,-0.530934131041667,0.62763791875,0.556832970416667,-0.586153456458333,-0.536903513125,-0.428137093375,-0.878284440208333,-0.780241742291667,-0.5533315354375,-0.756581025625,-0.877147824791667,-0.505033947083333,-0.887696392708333,-0.670769231041667,0.788772288958333,-0.406181630208333,-0.219679083270833,0.560819573541667,0.475026623333333,-0.193336347427083,-0.581576934791667,-0.563622398541667,0.781385257083333,-0.138556992870208,-0.1154493595375,0.0786132273125,0.187963152029167
3,"WALKING_UPSTAIRS",-0.347321812220339,-0.408886653186441,-0.354803524718644,-0.145536204410169,-0.339321487559322,-0.102013834094915,-0.906048286440678,-0.242366381915254,-0.75844244,-0.283772547471017,-0.677314534067797,-0.486446509661017,-0.920649496271186,-0.915242449152542,-0.951325575084746,-0.854303299491525,-0.930706328983051,-0.133668389558644,-0.905611672033898,-0.697865509661017,0.313487331542373,0.883533436101695,-0.382851153728814,-0.529115170644068,-0.794294050169492,0.460959686101695,-0.269188543423729,0.211028128632203,0.113992282733729,-0.355059341762712,-0.463584599850847,0.0917329186338983,-0.464481740966102,-0.416326772367797,0.767049042542373,-0.19607065479661,-0.429298130542373,-0.76191616440678,-0.857585078983051,-0.654316874067797,0.475517309491525,0.497448942711864,-0.708686114745763,-0.563476654745763,-0.455252772016949,-0.950158507966102,-0.843267238474576,-0.863691281694915,-0.754275346610169,-0.930081618135593,-0.385645102016949,-0.958471837288136,-0.677880543898305,0.886007230847458,-0.374559464576271,-0.182930901355932,0.612238265423729,0.408687462525424,-0.418068199830508,-0.657402911016949,-0.510519927288136,0.787170924745763,-0.116218382444068,-0.326982615220339,-0.187938345915254,0.151232998118644
4,"WALKING_UPSTAIRS",-0.299779407884615,-0.510974134423077,-0.465924799423077,-0.206073104096154,-0.491527600961538,-0.130134208057692,-0.867517120576923,-0.211090839230769,-0.679132135,-0.297805187243462,-0.690106934230769,-0.396762584807692,-0.903173446923077,-0.8953653825,-0.939122894230769,-0.840067504423077,-0.921145928653846,-0.281959725096154,-0.921397105192308,-0.734037677307692,-0.0935618013884615,0.946264314423077,-0.232944304615385,-0.555267079038462,-0.820661310961538,0.321607093461538,-0.0697177455282692,0.112012824417308,-0.0378646178442308,-0.238106937730769,-0.468334979230769,0.436403674865385,-0.492781968461538,-0.505385190961538,0.74365005,-0.156452407019231,-0.177292399555769,-0.545611309615385,-0.860199388461538,-0.693823795192308,0.498410555192308,0.494271366346154,-0.728409814230769,-0.478033108846154,-0.4728564,-0.937516323076923,-0.793097218076923,-0.827757597115385,-0.673675136346154,-0.931796174615385,-0.175850645115385,-0.958906572115385,-0.723773375192308,0.949911080192308,-0.2232467125,0.0686949380769231,0.586470292307692,0.35423763175,-0.479864243269231,-0.615583547884615,-0.368175497115385,0.823779644230769,0.392661021538462,-0.247664219596154,0.156002937321827,0.305974731576923
5,"WALKING_UPSTAIRS",-0.235516929306383,-0.354687870212766,-0.290119265382979,-0.0615803357659574,-0.138063832148936,0.0608132840234043,-0.873080768297872,-0.0621393296531915,-0.539138059148936,-0.19681792087234,-0.606717464680851,-0.22532784293617,-0.885880405531915,-0.83803852,-0.918404935319149,-0.692628013404255,-0.906265147659574,-0.296658418117021,-0.88791186893617,-0.785337671276596,0.292205189702128,0.936821834893617,-0.265942569148936,-0.52565569787234,-0.671074959148936,0.110005757638298,-0.311986489893617,0.330656356765957,0.0586439483659574,-0.278405277297872,-0.460261601914894,-0.00525299542810638,-0.470773671276596,-0.336223024042553,0.638147870723404,-0.150593679255319,-0.375000563404255,-0.66932321212766,-0.892179138510638,-0.568991105744681,0.562713889787234,0.532777982765957,-0.636422904893617,-0.351858154042553,-0.279957989276596,-0.915169122978723,-0.656637678297872,-0.806247041489362,-0.530139963191489,-0.89115810893617,-0.0535768625404255,-0.935953863404255,-0.537902426808511,0.941260237234043,-0.260124516595745,-0.0421517838085106,0.651033839574468,0.43098556106383,-0.46673871212766,-0.443293884042553,-0.302651392425532,0.851665295106383,-0.169539211723404,-0.0481282377638298,0.0402938438829787,0.198823096036809
6,"WALKING_UPSTAIRS",-0.12912124415098,-0.199893710196078,-0.128513187078431,-0.0559140146313725,-0.129471190964706,0.0102927666117647,-0.901347431568628,-0.0287311170590196,-0.54552874745098,-0.122991594331373,-0.549314615882353,-0.186815074235294,-0.88347555,-0.844118755686274,-0.896009273529412,-0.727894294705882,-0.846819989607843,-0.291986989158824,-0.687179089176471,-0.668103616862745,0.0569526175372549,0.913632241568627,-0.340732608823529,-0.407933679411765,-0.633765485254902,0.0102860678588235,-0.258556496490196,0.212861032788235,0.147265419056863,-0.273196325001961,-0.344700049509804,0.0338076281696078,-0.352200786921569,-0.177349538137255,0.445992913901961,-0.107130978137255,-0.502459588039216,-0.802657164313725,-0.84440712372549,-0.544938707333333,0.588237876666667,0.562451603529412,-0.559526072941177,-0.36124103627451,-0.188031229960784,-0.88867150745098,-0.613026180588235,-0.803267714117647,-0.536540732745098,-0.881478868823529,-0.570511490039216,-0.923820136470588,-0.436727210078431,0.919641298627451,-0.331891138627451,-0.039829018235098,0.593617681372549,0.456498458627451,-0.498023845882353,-0.454649129803922,-0.308297205960784,0.845343007647059,-0.3245974444,0.168453273605882,-0.299534472039216,0.05237654312
